,accuracy,condition,child,target_word,age,Unnamed: 0,Target,Near Distractor,Random 1,Random 2,aoa,response,response_type
1808,1,photo,105,button,6.161643836,7,button,stone,stick,shovel,31.754578878000576,button,Target
1809,0,photo,106,button,6.430136986,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1810,0,photo,107,button,6.235616438,7,button,stone,stick,shovel,31.754578878000576,stone,Near Distractor
1811,1,photo,108,button,6.980821918,7,button,stone,stick,shovel,31.754578878000576,button,Target
1812,0,photo,109,button,6.495890411,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1813,0,photo,110,button,6.021917808,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1814,1,photo,111,button,6.778082192,7,button,stone,stick,shovel,31.754578878000576,button,Target
1815,1,photo,112,button,6.621917808,7,button,stone,stick,shovel,31.754578878000576,button,Target
1816,1,photo,113,button,6.580821918,7,button,stone,stick,shovel,31.754578878000576,button,Target
1817,0,photo,114,button,6.901369863,7,button,stone,stick,shovel,31.754578878000576,stone,Near Distractor
1818,1,photo,115,button,6.942465753,7,button,stone,stick,shovel,31.754578878000576,button,Target
1819,0,photo,116,button,5.350684932,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1820,1,photo,117,button,6.032876712,7,button,stone,stick,shovel,31.754578878000576,button,Target
1821,0,photo,118,button,3.347945205,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1822,0,photo,119,button,5.463013699,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1823,1,photo,120,button,6.18630137,7,button,stone,stick,shovel,31.754578878000576,button,Target
1824,1,photo,121,button,4.843835616,7,button,stone,stick,shovel,31.754578878000576,button,Target
1825,0,photo,122,button,3.720547945,7,button,stone,stick,shovel,31.754578878000576,stick,Random
1826,0,photo,123,button,5.252054795,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1827,0,photo,124,button,4.830136986,7,button,stone,stick,shovel,31.754578878000576,stick,Random
1828,0,photo,125,button,3.276712329,7,button,stone,stick,shovel,31.754578878000576,stick,Random
1829,1,photo,126,button,6.652054795,7,button,stone,stick,shovel,31.754578878000576,button,Target
1830,0,photo,127,button,5.482191781,7,button,stone,stick,shovel,31.754578878000576,shovel,Random
1831,0,photo,128,button,5.016438356,7,button,stone,stick,shovel,31.754578878000576,stick,Random
1832,1,obj,102,book,6.254794521,8,book,paper,jeans,coat,22.182314070136787,book,Target
1833,1,obj,103,book,3.934246575,8,book,paper,jeans,coat,22.182314070136787,book,Target
1834,1,obj,104,book,3.090410959,8,book,paper,jeans,coat,22.182314070136787,book,Target
1835,1,obj,105,book,6.161643836,8,book,paper,jeans,coat,22.182314070136787,book,Target
1836,1,obj,106,book,6.430136986,8,book,paper,jeans,coat,22.182314070136787,book,Target
1837,1,obj,107,book,6.235616438,8,book,paper,jeans,coat,22.182314070136787,book,Target
1838,1,obj,108,book,6.980821918,8,book,paper,jeans,coat,22.182314070136787,book,Target
1839,1,obj,109,book,6.495890411,8,book,paper,jeans,coat,22.182314070136787,book,Target
1840,1,obj,110,book,6.021917808,8,book,paper,jeans,coat,22.182314070136787,book,Target
1841,1,obj,111,book,6.778082192,8,book,paper,jeans,coat,22.182314070136787,book,Target
1842,1,obj,112,book,6.621917808,8,book,paper,jeans,coat,22.182314070136787,book,Target
1843,1,obj,113,book,6.580821918,8,book,paper,jeans,coat,22.182314070136787,book,Target
1844,1,obj,114,book,6.901369863,8,book,paper,jeans,coat,22.182314070136787,book,Target
1845,1,obj,115,book,6.942465753,8,book,paper,jeans,coat,22.182314070136787,book,Target
1846,1,obj,116,book,5.350684932,8,book,paper,jeans,coat,22.182314070136787,book,Target
1847,1,obj,117,book,6.032876712,8,book,paper,jeans,coat,22.182314070136787,book,Target
1848,0,obj,118,book,3.347945205,8,book,paper,jeans,coat,22.182314070136787,jeans,Random
1849,1,obj,119,book,5.463013699,8,book,paper,jeans,coat,22.182314070136787,book,Target
1850,1,obj,120,book,6.18630137,8,book,paper,jeans,coat,22.182314070136787,book,Target
1851,1,obj,121,book,4.843835616,8,book,paper,jeans,coat,22.182314070136787,book,Target
1852,1,obj,122,book,3.720547945,8,book,paper,jeans,coat,22.182314070136787,book,Target
1853,1,obj,123,book,5.252054795,8,book,paper,jeans,coat,22.182314070136787,book,Target
1854,1,obj,124,book,4.830136986,8,book,paper,jeans,coat,22.182314070136787,book,Target
1855,1,obj,125,book,3.276712329,8,book,paper,jeans,coat,22.182314070136787,book,Target
1856,1,obj,126,book,6.652054795,8,book,paper,jeans,coat,22.182314070136787,book,Target
1857,1,obj,127,book,5.482191781,8,book,paper,jeans,coat,22.182314070136787,book,Target
1858,1,obj,128,book,5.016438356,8,book,paper,jeans,coat,22.182314070136787,book,Target
1859,1,obj,102,bowl,6.254794521,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1860,0,obj,103,bowl,3.934246575,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1861,0,obj,104,bowl,3.090410959,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1862,0,obj,105,bowl,6.161643836,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1863,1,obj,106,bowl,6.430136986,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1864,1,obj,107,bowl,6.235616438,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1865,1,obj,108,bowl,6.980821918,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1866,1,obj,109,bowl,6.495890411,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1867,0,obj,110,bowl,6.021917808,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1868,1,obj,111,bowl,6.778082192,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1869,1,obj,112,bowl,6.621917808,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1870,0,obj,113,bowl,6.580821918,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1871,0,obj,114,bowl,6.901369863,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1872,1,obj,115,bowl,6.942465753,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1873,0,obj,116,bowl,5.350684932,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1874,1,obj,117,bowl,6.032876712,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1875,0,obj,118,bowl,3.347945205,9,bowl,plate,pants,scarf,23.43778594209283,pants,Random
1876,1,obj,119,bowl,5.463013699,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1877,1,obj,120,bowl,6.18630137,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1878,0,obj,121,bowl,4.843835616,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1879,0,obj,122,bowl,3.720547945,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
1880,1,obj,123,bowl,5.252054795,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1881,1,obj,124,bowl,4.830136986,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1882,1,obj,125,bowl,3.276712329,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1883,1,obj,126,bowl,6.652054795,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1884,1,obj,127,bowl,5.482191781,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1885,0,obj,128,bowl,5.016438356,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1886,0,obj,102,box,6.254794521,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1887,1,obj,103,box,3.934246575,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1888,0,obj,104,box,3.090410959,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1889,0,obj,105,box,6.161643836,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1890,0,obj,106,box,6.430136986,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1891,0,obj,107,box,6.235616438,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1892,1,obj,108,box,6.980821918,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1893,1,obj,109,box,6.495890411,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1894,1,obj,110,box,6.021917808,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1895,1,obj,111,box,6.778082192,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1896,1,obj,112,box,6.621917808,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1897,0,obj,113,box,6.580821918,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1898,1,obj,114,box,6.901369863,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1899,1,obj,115,box,6.942465753,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1900,1,obj,116,box,5.350684932,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1901,1,obj,117,box,6.032876712,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1902,0,obj,118,box,3.347945205,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1903,0,obj,119,box,5.463013699,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1904,0,obj,120,box,6.18630137,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1905,1,obj,121,box,4.843835616,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1906,0,obj,122,box,3.720547945,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1907,1,obj,123,box,5.252054795,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1908,0,obj,124,box,4.830136986,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1909,1,obj,125,box,3.276712329,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1910,1,obj,126,box,6.652054795,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1911,1,obj,127,box,5.482191781,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1912,1,obj,128,box,5.016438356,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1913,0,obj,102,shorts,6.254794521,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1914,1,obj,103,shorts,3.934246575,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1915,0,obj,104,shorts,3.090410959,11,shorts,dress,clock,remote control,34.18849908997094,remote,Random
1916,0,obj,105,shorts,6.161643836,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1917,0,obj,106,shorts,6.430136986,11,shorts,dress,clock,remote control,34.18849908997094,remote,Random
1918,0,obj,107,shorts,6.235616438,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1919,0,obj,108,shorts,6.980821918,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1920,0,obj,109,shorts,6.495890411,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1921,0,obj,110,shorts,6.021917808,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1922,0,obj,111,shorts,6.778082192,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1923,0,obj,112,shorts,6.621917808,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1924,0,obj,113,shorts,6.580821918,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1925,0,obj,114,shorts,6.901369863,11,shorts,dress,clock,remote control,34.18849908997094,remote,Random
1926,1,obj,115,shorts,6.942465753,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1927,1,obj,116,shorts,5.350684932,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1928,0,obj,117,shorts,6.032876712,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1929,1,obj,118,shorts,3.347945205,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1930,0,obj,119,shorts,5.463013699,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1931,0,obj,120,shorts,6.18630137,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1932,1,obj,121,shorts,4.843835616,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1933,1,obj,122,shorts,3.720547945,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1934,0,obj,123,shorts,5.252054795,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1935,0,obj,124,shorts,4.830136986,11,shorts,dress,clock,remote control,34.18849908997094,dress,Near Distractor
1936,1,obj,125,shorts,3.276712329,11,shorts,dress,clock,remote control,34.18849908997094,shorts,Target
1937,0,obj,126,shorts,6.652054795,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1938,0,obj,127,shorts,5.482191781,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1939,0,obj,128,shorts,5.016438356,11,shorts,dress,clock,remote control,34.18849908997094,clock,Random
1940,1,bw,102,ball,6.254794521,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1941,0,bw,103,ball,3.934246575,12,ball,balloon,earring,sandal,20.19072217,earring,Random
1942,1,bw,104,ball,3.090410959,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1943,1,bw,105,ball,6.161643836,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1944,1,bw,106,ball,6.430136986,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1945,1,bw,107,ball,6.235616438,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1946,1,bw,108,ball,6.980821918,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1947,1,bw,109,ball,6.495890411,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1948,1,bw,110,ball,6.021917808,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1949,1,bw,111,ball,6.778082192,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1950,1,bw,112,ball,6.621917808,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1951,1,bw,113,ball,6.580821918,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1952,1,bw,114,ball,6.901369863,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1953,1,bw,115,ball,6.942465753,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1954,1,bw,116,ball,5.350684932,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1955,1,bw,117,ball,6.032876712,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1956,0,bw,118,ball,3.347945205,12,ball,balloon,earring,sandal,20.19072217,earring,Random
1957,1,bw,119,ball,5.463013699,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1958,1,bw,120,ball,6.18630137,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1959,1,bw,121,ball,4.843835616,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1960,1,bw,122,ball,3.720547945,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1961,1,bw,123,ball,5.252054795,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1962,0,bw,124,ball,4.830136986,12,ball,balloon,earring,sandal,20.19072217,balloon,Near Distractor
1963,1,bw,125,ball,3.276712329,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1964,1,bw,126,ball,6.652054795,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1965,1,bw,127,ball,5.482191781,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1966,1,bw,128,ball,5.016438356,12,ball,balloon,earring,sandal,20.19072217,ball,Target
1967,0,bw,102,toothbrush,6.254794521,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1968,0,bw,103,toothbrush,3.934246575,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1969,1,bw,104,toothbrush,3.090410959,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1970,1,bw,105,toothbrush,6.161643836,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1971,1,bw,106,toothbrush,6.430136986,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1972,0,bw,107,toothbrush,6.235616438,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1973,1,bw,108,toothbrush,6.980821918,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1974,1,bw,109,toothbrush,6.495890411,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1975,0,bw,110,toothbrush,6.021917808,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1976,1,bw,111,toothbrush,6.778082192,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1977,1,bw,112,toothbrush,6.621917808,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1978,0,bw,113,toothbrush,6.580821918,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1979,0,bw,114,toothbrush,6.901369863,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1980,1,bw,115,toothbrush,6.942465753,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1981,0,bw,116,toothbrush,5.350684932,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1982,1,bw,117,toothbrush,6.032876712,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1983,1,bw,118,toothbrush,3.347945205,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1984,0,bw,119,toothbrush,5.463013699,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1985,0,bw,120,toothbrush,6.18630137,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1986,0,bw,121,toothbrush,4.843835616,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1987,0,bw,122,toothbrush,3.720547945,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1988,0,bw,123,toothbrush,5.252054795,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1989,1,bw,124,toothbrush,4.830136986,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1990,0,bw,125,toothbrush,3.276712329,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothpaste,Near Distractor
1991,1,bw,126,toothbrush,6.652054795,13,toothbrush,toothpaste,mirror,bead,23.43779921,toothbrush,Target
1992,0,bw,127,toothbrush,5.482191781,13,toothbrush,toothpaste,mirror,bead,23.43779921,bead,Random
1993,0,bw,128,toothbrush,5.016438356,13,toothbrush,toothpaste,mirror,bead,23.43779921,mirror,Random
1994,1,bw,102,sweater,6.254794521,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1995,1,bw,103,sweater,3.934246575,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1996,0,bw,104,sweater,3.090410959,14,sweater,skirt,glasses,toilet paper,28.246207202604666,glasses,Random
1997,1,bw,105,sweater,6.161643836,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1998,1,bw,106,sweater,6.430136986,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
1999,1,bw,107,sweater,6.235616438,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2000,1,bw,108,sweater,6.980821918,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2001,1,bw,109,sweater,6.495890411,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2002,1,bw,110,sweater,6.021917808,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2003,1,bw,111,sweater,6.778082192,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2004,1,bw,112,sweater,6.621917808,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2005,1,bw,113,sweater,6.580821918,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2006,1,bw,114,sweater,6.901369863,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
2007,1,bw,115,sweater,6.942465753,14,sweater,skirt,glasses,toilet paper,28.246207202604666,sweater,Target
